record_id,employee_id,year,performance_score,projects_completed,training_hours,attendance_rate_percent,bonus_awarded
133997,26800,2022,4.28,7,60,92.54,Yes
133998,26800,2023,4.26,3,54,98.11,No
133999,26800,2024,3.93,3,72,88.49,Yes
134000,26800,2025,3.76,3,65,90.81,Yes
134001,26801,2021,3.08,4,43,93.57,Yes
134002,26801,2022,3.19,10,68,93.14,No
134003,26801,2023,3.65,6,67,95.85,No
134004,26801,2024,3.17,1,55,91.80,Yes
134005,26801,2025,3.84,5,44,95.96,No
134006,26802,2021,3.38,4,46,96.13,Yes
134007,26802,2022,3.28,8,62,85.88,No
134008,26802,2023,3.73,2,56,98.24,Yes
134009,26802,2024,3.57,10,52,96.41,Yes
134010,26802,2025,3.34,7,61,96.59,No
134011,26803,2021,3.73,7,68,93.25,No
134012,26803,2022,4.05,7,73,99.56,Yes
134013,26803,2023,4.03,7,57,87.67,Yes
134014,26803,2024,3.49,6,81,99.92,Yes
134015,26803,2025,3.57,4,76,98.33,No
134016,26804,2021,4.51,2,33,89.29,No
134017,26804,2022,4.11,5,44,85.46,Yes
134018,26804,2023,4.55,4,21,90.82,Yes
134019,26804,2024,4.34,3,14,99.40,Yes
134020,26804,2025,4.25,8,14,93.01,No
134021,26805,2021,2.67,1,60,99.59,Yes
134022,26805,2022,3.29,8,73,95.91,Yes
134023,26805,2023,2.72,1,76,96.33,Yes
134024,26805,2024,2.90,10,61,91.79,No
134025,26805,2025,3.05,6,61,87.64,No
134026,26806,2021,2.68,10,34,92.79,Yes
134027,26806,2022,2.74,1,41,93.75,Yes
134028,26806,2023,3.18,6,32,90.31,Yes
134029,26806,2024,2.82,2,19,96.46,No
134030,26806,2025,2.68,3,28,87.79,Yes
134031,26807,2021,3.61,10,41,93.12,No
134032,26807,2022,4.07,2,44,97.33,No
134033,26807,2023,4.09,6,44,95.97,Yes
134034,26807,2024,4.09,10,33,94.30,Yes
134035,26807,2025,3.94,8,41,95.94,No
134036,26808,2021,2.82,8,26,86.93,No
134037,26808,2022,3.51,5,49,88.04,Yes
134038,26808,2023,3.48,9,41,92.71,Yes
134039,26808,2024,3.53,6,36,96.36,Yes
134040,26808,2025,3.47,2,29,90.70,No
134041,26809,2021,4.42,5,30,96.84,No
134042,26809,2022,4.41,3,48,97.56,Yes
134043,26809,2023,4.22,1,52,85.02,No
134044,26809,2024,4.45,5,44,96.03,Yes
134045,26809,2025,4.84,9,35,88.96,Yes
134046,26810,2021,2.98,8,68,93.08,No
134047,26810,2022,3.32,8,68,85.84,No
134048,26810,2023,3.08,1,46,85.96,Yes
134049,26810,2024,3.31,9,51,90.36,No
134050,26810,2025,2.76,10,53,90.23,No
134051,26811,2021,4.26,7,49,87.13,No
134052,26811,2022,4.17,10,45,85.88,No
134053,26811,2023,3.92,3,56,99.40,No
134054,26811,2024,4.28,2,65,96.89,No
134055,26811,2025,4.52,10,50,88.68,Yes
134056,26812,2021,4.74,7,31,85.36,No
134057,26812,2022,4.60,5,29,91.43,Yes
134058,26812,2023,4.25,7,34,98.33,No
134059,26812,2024,4.59,6,45,93.85,No
134060,26812,2025,4.74,1,50,86.87,No
134061,26813,2021,2.74,2,42,94.70,No
134062,26813,2022,3.04,6,23,92.98,No
134063,26813,2023,2.94,9,46,90.87,No
134064,26813,2024,2.69,8,22,89.50,No
134065,26813,2025,2.48,7,49,92.48,No
134066,26814,2021,4.48,7,38,86.55,Yes
134067,26814,2022,4.76,7,44,98.87,No
134068,26814,2023,4.44,5,42,89.01,No
134069,26814,2024,4.80,2,40,89.15,No
134070,26814,2025,4.78,10,38,85.64,Yes
134071,26815,2021,2.94,8,41,93.38,No
134072,26815,2022,3.17,5,59,98.79,Yes
134073,26815,2023,2.86,1,40,90.94,Yes
134074,26815,2024,3.32,4,57,88.66,No
134075,26815,2025,3.00,7,32,98.26,Yes
134076,26816,2021,3.09,5,49,93.53,No
134077,26816,2022,2.76,5,48,89.78,Yes
134078,26816,2023,3.14,10,44,96.55,No
134079,26816,2024,2.71,10,70,91.73,No
134080,26816,2025,3.45,4,60,99.49,No
134081,26817,2021,4.41,4,16,98.18,No
134082,26817,2022,4.54,4,41,96.85,Yes
134083,26817,2023,4.16,9,27,90.50,No
134084,26817,2024,4.07,2,41,94.97,No
134085,26817,2025,4.07,9,22,91.26,No
134086,26818,2021,3.65,10,49,85.97,No
134087,26818,2022,3.25,7,73,86.99,Yes
134088,26818,2023,3.73,9,53,95.39,Yes
134089,26818,2024,3.48,3,69,95.94,Yes
134090,26818,2025,3.42,5,49,92.39,No
134091,26819,2021,3.32,5,81,92.80,No
134092,26819,2022,3.50,8,69,91.01,No
134093,26819,2023,3.75,3,86,94.39,Yes
134094,26819,2024,3.69,8,80,94.52,Yes
134095,26819,2025,3.85,6,63,95.61,Yes
134096,26820,2021,3.35,7,14,86.61,Yes
134097,26820,2022,3.27,10,12,87.78,Yes
134098,26820,2023,3.45,10,19,86.85,Yes
134099,26820,2024,3.29,10,31,99.37,No
134100,26820,2025,3.60,7,37,92.14,Yes
134101,26821,2021,3.71,4,44,85.60,Yes
134102,26821,2022,3.50,3,42,95.09,Yes
134103,26821,2023,3.67,4,41,85.21,Yes
134104,26821,2024,3.84,8,49,96.43,No
134105,26821,2025,3.91,9,46,86.61,No
134106,26822,2021,3.60,1,52,95.17,No
134107,26822,2022,3.84,5,42,93.96,No
134108,26822,2023,3.87,7,44,93.93,Yes
134109,26822,2024,4.27,9,52,90.81,Yes
134110,26822,2025,4.20,2,39,88.25,No
134111,26823,2021,4.09,7,24,88.68,No
134112,26823,2022,4.08,8,16,90.15,No
134113,26823,2023,4.32,9,35,86.52,No
134114,26823,2024,4.17,9,32,96.61,Yes
134115,26823,2025,4.41,7,45,90.91,No
134116,26824,2021,3.39,3,79,87.08,Yes
134117,26824,2022,3.27,2,62,93.33,Yes
134118,26824,2023,3.42,8,54,92.80,No
134119,26824,2024,3.73,2,78,94.14,Yes
134120,26824,2025,3.81,7,65,92.91,Yes
134121,26825,2021,3.23,5,37,93.84,No
134122,26825,2022,3.52,5,48,88.71,No
134123,26825,2023,3.09,2,27,99.02,Yes
134124,26825,2024,3.85,7,46,97.54,No
134125,26825,2025,3.53,2,45,98.35,No
134126,26826,2021,3.63,4,60,98.16,No
134127,26826,2022,4.10,2,64,90.11,Yes
134128,26826,2023,3.58,10,54,89.12,No
134129,26826,2024,4.08,3,59,88.89,No
134130,26826,2025,3.54,4,45,94.47,Yes
134131,26827,2021,2.99,3,41,96.07,No
134132,26827,2022,2.97,4,26,93.44,Yes
134133,26827,2023,3.00,1,31,92.65,Yes
134134,26827,2024,2.85,3,25,97.10,No
134135,26827,2025,3.10,6,38,93.52,No
134136,26828,2021,3.22,6,81,97.51,Yes
134137,26828,2022,3.07,5,64,97.17,Yes
134138,26828,2023,2.64,1,69,95.40,No
134139,26828,2024,2.71,9,79,91.61,Yes
134140,26828,2025,2.95,3,67,96.29,Yes
134141,26829,2021,4.30,5,44,99.03,No
134142,26829,2022,4.16,5,41,94.80,Yes
134143,26829,2023,4.29,7,59,87.70,Yes
134144,26829,2024,3.82,9,48,95.84,Yes
134145,26829,2025,4.00,1,59,98.56,No
134146,26830,2021,4.35,10,79,88.83,No
134147,26830,2022,4.54,1,68,96.81,Yes
134148,26830,2023,4.28,1,83,95.68,Yes
134149,26830,2024,4.07,8,63,93.90,No
134150,26830,2025,4.27,4,62,91.37,No
134151,26831,2021,3.95,10,58,93.49,No
134152,26831,2022,4.30,4,65,98.92,Yes
134153,26831,2023,4.16,4,57,85.76,No
134154,26831,2024,4.22,10,58,86.95,Yes
134155,26831,2025,4.16,7,55,98.49,No
134156,26832,2021,3.88,3,46,97.75,No
134157,26832,2022,4.04,9,47,93.15,Yes
134158,26832,2023,3.75,1,24,85.64,Yes
134159,26832,2024,4.26,3,40,97.30,Yes
134160,26832,2025,3.80,6,41,95.13,No
134161,26833,2021,3.59,10,46,97.96,Yes
134162,26833,2022,3.44,7,44,90.09,Yes
134163,26833,2023,3.44,4,35,89.12,No
134164,26833,2024,3.36,8,46,92.41,No
134165,26833,2025,3.52,3,34,91.93,Yes
134166,26834,2021,3.60,10,79,96.04,Yes
134167,26834,2022,3.52,10,85,94.99,No
134168,26834,2023,3.63,4,78,95.00,No
134169,26834,2024,4.11,8,77,85.83,No
134170,26834,2025,3.45,1,73,88.12,No
134171,26835,2021,3.57,4,48,98.63,No
134172,26835,2022,3.83,7,73,98.96,Yes
134173,26835,2023,3.28,9,54,92.72,No
134174,26835,2024,3.32,3,72,87.36,Yes
134175,26835,2025,3.74,1,58,88.96,Yes
134176,26836,2021,3.63,5,27,94.96,Yes
134177,26836,2022,3.84,1,40,88.14,Yes
134178,26836,2023,4.00,5,37,99.66,Yes
134179,26836,2024,4.22,2,36,87.53,Yes
134180,26836,2025,4.08,8,39,97.84,No
134181,26837,2021,3.98,1,63,94.94,No
134182,26837,2022,3.93,7,42,87.22,No
134183,26837,2023,3.79,1,37,99.11,No
134184,26837,2024,3.62,9,50,95.66,No
134185,26837,2025,3.53,3,53,95.40,No
134186,26838,2021,3.03,10,80,93.68,No
134187,26838,2022,2.68,1,70,94.77,Yes
134188,26838,2023,2.75,5,69,93.03,Yes
134189,26838,2024,2.42,10,74,88.50,Yes
134190,26838,2025,2.78,2,79,86.23,No
134191,26839,2021,2.86,1,51,98.23,No
134192,26839,2022,3.47,10,57,93.40,No
134193,26839,2023,2.91,3,51,86.48,No
134194,26839,2024,2.80,3,33,95.60,No
134195,26839,2025,3.10,5,56,98.26,No
134196,26840,2021,3.07,6,74,93.53,Yes
134197,26840,2022,3.08,7,54,99.21,No
134198,26840,2023,3.23,1,71,99.87,No
134199,26840,2024,3.81,6,69,88.23,No
134200,26840,2025,3.41,10,50,98.77,No
134201,26841,2021,3.42,6,51,90.47,Yes
134202,26841,2022,3.72,9,46,96.97,Yes
134203,26841,2023,3.51,8,66,98.46,Yes
134204,26841,2024,3.97,10,46,85.73,Yes
134205,26841,2025,3.27,4,64,93.53,No
134206,26842,2021,3.09,10,74,97.69,No
134207,26842,2022,2.90,4,64,95.98,Yes
134208,26842,2023,2.62,9,53,94.71,Yes
134209,26842,2024,2.71,7,50,97.48,No
134210,26842,2025,2.48,6,51,85.36,No
134211,26843,2021,3.07,6,19,97.83,No
134212,26843,2022,3.41,3,21,85.34,No
134213,26843,2023,3.61,8,20,98.99,Yes
134214,26843,2024,3.27,6,33,91.73,Yes
134215,26843,2025,3.58,4,43,95.83,Yes
134216,26844,2021,3.15,9,74,94.96,No
134217,26844,2022,3.15,4,76,95.39,Yes
134218,26844,2023,3.83,8,77,87.47,No
134219,26844,2024,3.14,5,71,97.93,No
134220,26844,2025,3.34,2,67,95.38,No
134221,26845,2021,3.72,7,46,88.55,No
134222,26845,2022,4.15,1,51,93.14,Yes
134223,26845,2023,4.07,10,64,90.10,Yes
134224,26845,2024,3.51,10,52,93.54,Yes
134225,26845,2025,3.49,9,38,85.98,No
134226,26846,2021,3.98,5,73,91.32,No
134227,26846,2022,4.34,7,71,93.55,Yes
134228,26846,2023,3.92,8,58,93.29,Yes
134229,26846,2024,4.15,6,56,85.24,Yes
134230,26846,2025,4.14,3,66,89.69,Yes
134231,26847,2021,2.50,2,62,97.66,Yes
134232,26847,2022,2.56,2,80,94.03,No
134233,26847,2023,2.50,5,78,89.59,No
134234,26847,2024,2.64,8,71,94.54,No
134235,26847,2025,2.34,2,69,90.18,No
134236,26848,2021,3.04,3,52,94.76,No
134237,26848,2022,3.13,6,61,94.94,Yes
134238,26848,2023,2.61,10,53,96.47,Yes
134239,26848,2024,3.38,5,54,89.06,No
134240,26848,2025,3.40,5,45,85.00,No
134241,26849,2021,3.24,3,29,92.27,Yes
134242,26849,2022,3.03,9,23,92.20,No
134243,26849,2023,3.56,5,36,99.07,No
134244,26849,2024,3.39,7,43,99.71,No
134245,26849,2025,2.85,6,41,90.46,Yes
134246,26850,2021,3.48,2,41,87.93,Yes
134247,26850,2022,2.79,6,37,99.50,Yes
134248,26850,2023,2.87,4,44,98.58,No
134249,26850,2024,3.11,8,45,85.34,Yes
134250,26850,2025,3.46,5,61,88.22,Yes
134251,26851,2021,3.73,5,34,86.69,No
134252,26851,2022,3.13,1,35,86.11,Yes
134253,26851,2023,3.60,6,25,95.72,Yes
134254,26851,2024,3.06,8,31,95.30,No
134255,26851,2025,3.19,5,30,92.15,Yes
134256,26852,2021,3.25,5,80,98.26,Yes
134257,26852,2022,2.93,10,64,94.59,Yes
134258,26852,2023,2.69,2,63,94.45,No
134259,26852,2024,3.07,4,81,88.39,No
134260,26852,2025,2.77,3,64,91.54,Yes
134261,26853,2021,2.93,8,67,94.83,Yes
134262,26853,2022,2.82,2,88,99.84,No
134263,26853,2023,2.58,10,70,91.53,No
134264,26853,2024,3.05,2,88,86.33,Yes
134265,26853,2025,2.75,7,87,99.83,No
134266,26854,2021,4.37,2,67,92.91,No
134267,26854,2022,3.87,3,83,90.35,No
134268,26854,2023,4.49,2,70,95.51,No
134269,26854,2024,4.22,6,69,88.17,No
134270,26854,2025,4.45,4,84,87.17,Yes
134271,26855,2021,4.40,8,71,93.28,No
134272,26855,2022,4.43,4,94,95.06,Yes
134273,26855,2023,4.05,1,92,85.74,Yes
134274,26855,2024,4.12,9,81,86.56,No
134275,26855,2025,4.59,8,98,86.03,No
134276,26856,2021,4.59,5,79,95.11,No
134277,26856,2022,4.39,6,80,86.07,No
134278,26856,2023,4.36,5,90,91.38,No
134279,26856,2024,4.56,2,73,96.62,No
134280,26856,2025,4.04,4,89,99.73,No
134281,26857,2021,3.14,8,72,95.16,No
134282,26857,2022,2.94,1,89,93.35,No
134283,26857,2023,3.10,5,75,89.87,No
134284,26857,2024,3.57,1,79,97.23,Yes
134285,26857,2025,3.39,5,77,98.89,No
134286,26858,2021,4.24,8,72,85.81,Yes
134287,26858,2022,4.08,5,77,87.22,No
134288,26858,2023,4.41,3,70,97.48,Yes
134289,26858,2024,3.96,1,88,93.93,Yes
134290,26858,2025,3.87,9,72,93.30,No
134291,26859,2021,4.01,10,56,89.98,No
134292,26859,2022,3.75,4,71,90.31,Yes
134293,26859,2023,4.16,4,69,91.04,No
134294,26859,2024,3.70,3,50,96.16,Yes
134295,26859,2025,4.27,4,54,98.98,No
134296,26860,2021,3.32,3,39,94.35,No
134297,26860,2022,3.75,10,59,93.29,No
134298,26860,2023,3.94,8,60,95.33,Yes
134299,26860,2024,3.56,4,65,91.01,No
134300,26860,2025,3.93,8,41,94.46,Yes
134301,26861,2021,3.18,2,53,95.22,Yes
134302,26861,2022,2.91,7,72,91.18,Yes
134303,26861,2023,2.57,9,60,87.01,No
134304,26861,2024,3.04,8,71,94.31,No
134305,26861,2025,2.44,9,65,87.96,Yes
134306,26862,2021,4.47,5,37,90.64,No
134307,26862,2022,4.41,4,21,94.21,No
134308,26862,2023,4.02,5,37,96.39,No
134309,26862,2024,4.02,6,23,90.08,No
134310,26862,2025,4.41,4,37,88.62,Yes
134311,26863,2021,3.22,9,49,88.50,Yes
134312,26863,2022,3.45,7,52,95.66,No
134313,26863,2023,2.85,6,58,91.93,Yes
134314,26863,2024,3.02,2,47,95.30,Yes
134315,26863,2025,3.31,4,50,93.89,Yes
134316,26864,2021,2.99,2,68,87.99,Yes
134317,26864,2022,3.15,10,56,95.11,No
134318,26864,2023,3.25,4,57,85.22,Yes
134319,26864,2024,3.04,8,62,94.10,Yes
134320,26864,2025,2.91,6,77,93.58,Yes
134321,26865,2021,3.51,6,43,92.54,No
134322,26865,2022,3.98,9,46,91.74,No
134323,26865,2023,3.43,7,49,87.15,Yes
134324,26865,2024,3.60,1,60,91.03,No
134325,26865,2025,3.62,9,39,99.27,No
134326,26866,2021,3.59,9,73,96.57,No
134327,26866,2022,2.93,8,79,99.34,Yes
134328,26866,2023,2.97,9,77,89.78,No
134329,26866,2024,3.70,8,81,87.77,No
134330,26866,2025,3.58,8,86,97.28,No
134331,26867,2021,3.40,9,36,93.27,Yes
134332,26867,2022,3.55,4,50,89.86,Yes
134333,26867,2023,3.48,3,44,89.98,Yes
134334,26867,2024,3.83,9,36,89.86,No
134335,26867,2025,3.77,8,43,92.58,No
134336,26868,2021,3.82,5,48,85.54,Yes
134337,26868,2022,3.73,2,46,87.73,Yes
134338,26868,2023,4.27,2,39,88.31,Yes
134339,26868,2024,4.36,1,43,86.51,Yes
134340,26868,2025,3.91,4,39,92.25,Yes
134341,26869,2021,3.55,2,66,89.55,No
134342,26869,2022,2.99,10,51,91.08,Yes
134343,26869,2023,3.08,7,55,95.12,No
134344,26869,2024,3.44,8,56,94.37,No
134345,26869,2025,2.79,8,71,90.95,Yes
134346,26870,2021,2.93,3,26,88.74,Yes
134347,26870,2022,3.60,3,35,94.97,No
134348,26870,2023,3.19,6,26,90.75,Yes
134349,26870,2024,2.96,8,17,91.57,No
134350,26870,2025,3.13,5,17,96.52,Yes
134351,26871,2021,2.71,5,47,87.39,No
134352,26871,2022,2.78,10,38,85.08,Yes
134353,26871,2023,2.96,9,26,86.65,Yes
134354,26871,2024,2.66,6,25,85.58,No
134355,26871,2025,2.81,4,29,97.36,No
134356,26872,2021,3.84,7,37,91.93,No
134357,26872,2022,4.50,5,39,88.94,Yes
134358,26872,2023,4.01,2,41,86.79,No
134359,26872,2024,4.56,5,42,86.39,Yes
134360,26872,2025,3.80,6,45,91.57,Yes
134361,26873,2021,4.57,8,36,88.40,Yes
134362,26873,2022,4.18,5,21,97.61,Yes
134363,26873,2023,4.62,5,45,88.76,Yes
134364,26873,2024,4.52,4,26,96.97,No
134365,26873,2025,4.71,3,22,89.72,Yes
134366,26874,2021,2.36,8,64,87.90,Yes
134367,26874,2022,2.80,2,42,89.90,Yes
134368,26874,2023,2.51,2,48,88.57,No
134369,26874,2024,2.90,1,56,87.73,Yes
134370,26874,2025,2.82,4,57,90.84,No
134371,26875,2021,4.90,8,71,97.96,No
134372,26875,2022,4.63,7,69,96.49,No
134373,26875,2023,4.29,3,61,98.92,Yes
134374,26875,2024,4.52,7,73,95.39,No
134375,26875,2025,4.52,6,82,88.48,No
134376,26876,2021,3.35,4,34,87.56,Yes
134377,26876,2022,3.18,6,30,92.78,Yes
134378,26876,2023,2.81,2,37,92.45,Yes
134379,26876,2024,3.33,7,15,92.16,Yes
134380,26876,2025,2.95,7,24,97.32,Yes
134381,26877,2021,2.72,10,56,90.86,No
134382,26877,2022,2.35,7,68,92.19,No
134383,26877,2023,2.46,10,60,90.66,No
134384,26877,2024,2.50,1,69,97.43,Yes
134385,26877,2025,2.76,5,57,86.62,No
134386,26878,2021,3.59,9,87,88.08,Yes
134387,26878,2022,3.39,1,83,86.25,Yes
134388,26878,2023,2.96,10,75,88.53,No
134389,26878,2024,3.37,3,66,95.38,No
134390,26878,2025,3.68,7,69,90.06,Yes
134391,26879,2021,4.17,6,38,88.67,Yes
134392,26879,2022,4.40,1,45,85.17,No
134393,26879,2023,4.85,1,66,90.11,No
134394,26879,2024,4.24,3,55,92.26,No
134395,26879,2025,4.85,4,57,93.72,Yes
134396,26880,2021,4.15,4,69,85.86,No
134397,26880,2022,4.05,9,62,87.42,Yes
134398,26880,2023,4.53,2,57,90.82,Yes
134399,26880,2024,4.00,3,62,87.74,Yes
134400,26880,2025,3.84,6,69,86.40,Yes
134401,26881,2021,3.16,6,36,86.46,No
134402,26881,2022,3.29,3,49,95.52,No
134403,26881,2023,3.16,10,38,92.73,Yes
134404,26881,2024,3.03,3,42,88.71,No
134405,26881,2025,3.06,4,59,94.16,Yes
134406,26882,2021,3.09,2,25,99.94,Yes
134407,26882,2022,3.36,2,49,91.65,Yes
134408,26882,2023,3.28,8,21,97.21,No
134409,26882,2024,3.01,8,25,99.35,Yes
134410,26882,2025,3.21,10,35,91.46,No
134411,26883,2021,4.37,5,12,95.74,Yes
134412,26883,2022,4.08,10,39,89.78,Yes
134413,26883,2023,4.30,3,25,96.11,Yes
134414,26883,2024,4.38,4,36,93.00,No
134415,26883,2025,4.14,9,40,90.38,No
134416,26884,2021,3.36,1,65,93.36,Yes
134417,26884,2022,2.81,7,81,86.85,Yes
134418,26884,2023,2.86,10,57,91.35,No
134419,26884,2024,2.93,7,55,88.38,No
134420,26884,2025,2.97,4,56,95.67,No
134421,26885,2021,3.66,3,37,91.32,No
134422,26885,2022,3.91,7,25,88.97,Yes
134423,26885,2023,3.48,5,24,92.04,No
134424,26885,2024,3.39,5,36,96.34,No
134425,26885,2025,3.65,8,20,85.74,No
134426,26886,2021,4.31,6,33,89.36,Yes
134427,26886,2022,4.24,3,33,95.50,No
134428,26886,2023,4.34,3,17,87.11,Yes
134429,26886,2024,4.19,5,29,86.04,Yes
134430,26886,2025,3.92,7,41,99.08,No
134431,26887,2021,3.22,8,38,90.98,Yes
134432,26887,2022,3.03,9,31,89.35,No
134433,26887,2023,3.20,7,24,87.38,No
134434,26887,2024,3.36,9,23,87.55,No
134435,26887,2025,3.22,1,21,95.77,Yes
134436,26888,2021,3.71,4,60,98.43,Yes
134437,26888,2022,3.67,8,60,85.78,No
134438,26888,2023,3.94,9,53,91.83,Yes
134439,26888,2024,3.46,1,65,94.25,Yes
134440,26888,2025,3.43,10,59,85.63,No
134441,26889,2021,3.90,3,56,91.58,No
134442,26889,2022,3.49,2,60,96.51,No
134443,26889,2023,3.95,3,58,89.48,Yes
134444,26889,2024,3.83,4,38,95.59,No
134445,26889,2025,3.81,8,41,96.40,Yes
134446,26890,2021,3.10,1,86,86.37,Yes
134447,26890,2022,3.30,8,67,88.96,Yes
134448,26890,2023,2.99,2,79,96.11,No
134449,26890,2024,3.02,1,84,88.94,Yes
134450,26890,2025,2.66,8,93,96.24,No
134451,26891,2021,4.76,7,47,99.96,Yes
134452,26891,2022,4.50,5,52,97.37,Yes
134453,26891,2023,4.30,7,43,97.35,Yes
134454,26891,2024,4.44,9,51,98.26,No
134455,26891,2025,4.67,1,67,88.40,Yes
134456,26892,2021,2.87,10,81,97.41,Yes
134457,26892,2022,2.90,4,76,94.81,Yes
134458,26892,2023,3.00,4,87,98.13,No
134459,26892,2024,2.77,2,85,97.39,Yes
134460,26892,2025,2.69,10,77,99.06,No
134461,26893,2021,3.28,10,48,99.40,No
134462,26893,2022,3.59,7,41,94.75,Yes
134463,26893,2023,3.41,2,37,94.71,No
134464,26893,2024,3.93,5,38,85.12,Yes
134465,26893,2025,3.67,3,39,95.72,Yes
134466,26894,2021,2.60,1,73,98.74,Yes
134467,26894,2022,2.36,10,72,85.39,Yes
134468,26894,2023,2.42,9,96,85.51,Yes
134469,26894,2024,2.49,10,83,92.11,No
134470,26894,2025,2.90,8,70,87.96,Yes
134471,26895,2021,3.40,9,47,94.45,No
134472,26895,2022,3.69,7,40,94.57,Yes
134473,26895,2023,3.51,9,43,88.02,Yes
134474,26895,2024,3.67,1,45,99.72,No
134475,26895,2025,3.29,4,59,93.32,No
134476,26896,2021,3.71,9,44,91.11,Yes
134477,26896,2022,3.27,5,39,88.66,No
134478,26896,2023,3.49,6,47,91.31,Yes
134479,26896,2024,3.26,10,28,96.46,Yes
134480,26896,2025,3.21,7,36,89.36,Yes
134481,26897,2021,4.52,9,71,88.71,Yes
134482,26897,2022,4.35,2,75,98.82,No
134483,26897,2023,4.03,5,66,97.80,No
134484,26897,2024,4.40,1,82,98.19,Yes
134485,26897,2025,4.73,4,64,93.81,Yes
134486,26898,2021,3.09,10,55,93.62,No
134487,26898,2022,3.18,2,54,93.17,No
134488,26898,2023,3.45,9,53,87.31,Yes
134489,26898,2024,3.16,6,39,92.89,Yes
134490,26898,2025,3.05,10,53,96.43,No
134491,26899,2021,3.28,3,92,88.68,No
134492,26899,2022,3.68,4,95,87.52,Yes
134493,26899,2023,3.64,3,82,96.30,No
134494,26899,2024,3.01,8,85,93.36,No
134495,26899,2025,3.54,9,73,91.46,Yes
134496,26900,2021,4.16,6,78,94.40,No
134497,26900,2022,4.11,2,76,91.17,No
134498,26900,2023,4.02,3,84,85.89,No
134499,26900,2024,3.53,6,82,97.56,Yes
134500,26900,2025,3.77,2,67,90.19,No
134501,26901,2021,2.64,6,42,91.75,No
134502,26901,2022,2.41,7,41,94.17,Yes
134503,26901,2023,2.87,5,59,98.59,No
134504,26901,2024,2.28,4,37,97.33,No
134505,26901,2025,2.29,9,55,86.31,Yes
134506,26902,2021,4.14,6,30,92.11,No
134507,26902,2022,3.61,4,15,99.97,No
134508,26902,2023,3.83,6,25,91.29,Yes
134509,26902,2024,3.68,6,35,95.35,No
134510,26902,2025,3.39,3,17,88.52,No
134511,26903,2021,3.33,10,29,91.65,Yes
134512,26903,2022,3.31,3,45,98.67,Yes
134513,26903,2023,3.22,6,33,96.52,Yes
134514,26903,2024,2.93,7,44,99.42,Yes
134515,26903,2025,3.36,2,27,89.32,Yes
134516,26904,2021,3.65,4,88,91.19,No
134517,26904,2022,3.72,3,87,95.26,Yes
134518,26904,2023,4.05,6,89,89.18,No
134519,26904,2024,3.89,9,70,99.78,No
134520,26904,2025,3.74,5,69,97.78,Yes
134521,26905,2021,3.72,1,83,94.67,No
134522,26905,2022,3.93,9,74,97.28,No
134523,26905,2023,3.77,1,78,91.97,Yes
134524,26905,2024,3.92,9,74,92.19,Yes
134525,26905,2025,4.06,2,93,89.65,Yes
134526,26906,2021,4.31,7,15,92.16,No
134527,26906,2022,4.67,1,43,98.32,Yes
134528,26906,2023,4.03,9,25,89.83,Yes
134529,26906,2024,4.38,9,21,98.76,No
134530,26906,2025,4.65,10,23,92.95,No
134531,26907,2021,3.90,3,56,92.83,Yes
134532,26907,2022,3.25,3,40,97.75,No
134533,26907,2023,3.35,7,28,97.87,Yes
134534,26907,2024,3.86,6,30,99.60,Yes
134535,26907,2025,3.43,2,49,92.10,No
134536,26908,2021,3.06,7,57,88.67,No
134537,26908,2022,2.96,7,50,96.54,Yes
134538,26908,2023,3.02,1,33,96.18,No
134539,26908,2024,3.10,2,45,85.80,Yes
134540,26908,2025,2.98,2,41,89.84,No
134541,26909,2021,3.77,10,60,89.76,Yes
134542,26909,2022,3.57,1,60,91.16,Yes
134543,26909,2023,4.20,8,61,86.44,Yes
134544,26909,2024,4.03,3,75,90.65,Yes
134545,26909,2025,3.62,1,61,92.77,Yes
134546,26910,2021,3.80,7,63,98.52,Yes
134547,26910,2022,3.57,8,71,98.30,No
134548,26910,2023,3.93,1,78,92.88,No
134549,26910,2024,3.22,1,74,90.84,Yes
134550,26910,2025,3.41,9,59,89.99,Yes
134551,26911,2021,2.95,7,62,94.01,Yes
134552,26911,2022,3.03,3,79,97.32,Yes
134553,26911,2023,2.71,6,68,92.28,Yes
134554,26911,2024,2.68,2,60,93.92,No
134555,26911,2025,2.96,10,67,88.39,Yes
134556,26912,2021,2.42,4,54,88.00,Yes
134557,26912,2022,2.60,9,26,97.60,No
134558,26912,2023,2.40,1,52,95.82,No
134559,26912,2024,2.31,4,55,94.28,No
134560,26912,2025,2.75,7,47,95.33,Yes
134561,26913,2021,3.03,2,20,95.53,Yes
134562,26913,2022,3.03,3,41,90.60,No
134563,26913,2023,3.49,6,33,85.92,Yes
134564,26913,2024,2.85,9,29,89.02,Yes
134565,26913,2025,3.44,10,16,88.55,Yes
134566,26914,2021,3.05,5,34,86.81,No
134567,26914,2022,2.72,5,37,90.21,No
134568,26914,2023,3.32,3,52,93.15,Yes
134569,26914,2024,2.96,6,44,92.49,No
134570,26914,2025,3.07,8,25,99.21,Yes
134571,26915,2021,4.55,4,75,87.12,Yes
134572,26915,2022,4.42,8,69,89.47,Yes
134573,26915,2023,4.79,4,85,91.76,No
134574,26915,2024,4.74,1,83,95.13,Yes
134575,26915,2025,4.80,2,86,94.75,Yes
134576,26916,2021,3.71,10,37,90.63,No
134577,26916,2022,3.23,1,19,96.84,Yes
